iteration,current_cost,best_cost,temperature
9952,14.536000,14.536000,0.062321
9953,14.536000,14.536000,0.062321
9954,14.536000,14.536000,0.062321
9955,14.536000,14.536000,0.062321
9956,14.536000,14.536000,0.062321
9957,14.536000,14.536000,0.062321
9958,14.536000,14.536000,0.062321
9959,14.536000,14.536000,0.062321
9960,14.536000,14.536000,0.062321
9961,14.536000,14.536000,0.062321
9962,14.536000,14.536000,0.062321
9963,14.536000,14.536000,0.062321
9964,14.536000,14.536000,0.062321
9965,14.536000,14.536000,0.062321
9966,14.536000,14.536000,0.062321
9967,14.536000,14.536000,0.062321
9968,14.536000,14.536000,0.062321
9969,14.536000,14.536000,0.062321
9970,14.536000,14.536000,0.062321
9971,14.536000,14.536000,0.062321
9972,14.536000,14.536000,0.062321
9973,14.536000,14.536000,0.062321
9974,14.536000,14.536000,0.062321
9975,14.536000,14.536000,0.062321
9976,14.536000,14.536000,0.062321
9977,14.536000,14.536000,0.062321
9978,14.536000,14.536000,0.062321
9979,14.536000,14.536000,0.062321
9980,14.536000,14.536000,0.062321
9981,14.536000,14.536000,0.062321
9982,14.536000,14.536000,0.062321
9983,14.536000,14.536000,0.062321
9984,14.536000,14.536000,0.062321
9985,14.536000,14.536000,0.062321
9986,14.536000,14.536000,0.062321
9987,14.536000,14.536000,0.062321
9988,14.536000,14.536000,0.062321
9989,14.536000,14.536000,0.062321
9990,14.536000,14.536000,0.062321
9991,14.536000,14.536000,0.062321
9992,14.536000,14.536000,0.062321
9993,14.536000,14.536000,0.062321
9994,14.536000,14.536000,0.062321
9995,14.536000,14.536000,0.062321
9996,14.536000,14.536000,0.062321
9997,14.536000,14.536000,0.062321
9998,14.536000,14.536000,0.062321
9999,14.536000,14.536000,0.062321
10000,14.536000,14.536000,0.062321
10001,14.536000,14.536000,0.059205
10002,14.536000,14.536000,0.059205
10003,14.536000,14.536000,0.059205
10004,14.536000,14.536000,0.059205
10005,14.536000,14.536000,0.059205
10006,14.536000,14.536000,0.059205
10007,14.536000,14.536000,0.059205
10008,14.536000,14.536000,0.059205
10009,14.536000,14.536000,0.059205
10010,14.536000,14.536000,0.059205
10011,14.536000,14.536000,0.059205
10012,14.536000,14.536000,0.059205
10013,14.536000,14.536000,0.059205
10014,14.536000,14.536000,0.059205
10015,14.536000,14.536000,0.059205
10016,14.536000,14.536000,0.059205
10017,14.536000,14.536000,0.059205
10018,14.536000,14.536000,0.059205
10019,14.536000,14.536000,0.059205
10020,14.536000,14.536000,0.059205
10021,14.536000,14.536000,0.059205
10022,14.536000,14.536000,0.059205
10023,14.536000,14.536000,0.059205
10024,14.536000,14.536000,0.059205
10025,14.536000,14.536000,0.059205
10026,14.536000,14.536000,0.059205
10027,14.536000,14.536000,0.059205
10028,14.536000,14.536000,0.059205
10029,14.536000,14.536000,0.059205
10030,14.536000,14.536000,0.059205
10031,14.536000,14.536000,0.059205
10032,14.536000,14.536000,0.059205
10033,14.536000,14.536000,0.059205
10034,14.536000,14.536000,0.059205
10035,14.536000,14.536000,0.059205
10036,14.536000,14.536000,0.059205
10037,14.536000,14.536000,0.059205
10038,14.536000,14.536000,0.059205
10039,14.536000,14.536000,0.059205
10040,14.536000,14.536000,0.059205
10041,14.536000,14.536000,0.059205
10042,14.536000,14.536000,0.059205
10043,14.536000,14.536000,0.059205
10044,14.536000,14.536000,0.059205
10045,14.536000,14.536000,0.059205
10046,14.536000,14.536000,0.059205
10047,14.536000,14.536000,0.059205
10048,14.536000,14.536000,0.059205
10049,14.536000,14.536000,0.059205
10050,14.536000,14.536000,0.059205
10051,14.536000,14.536000,0.059205
10052,14.536000,14.536000,0.059205
10053,14.536000,14.536000,0.059205
10054,14.536000,14.536000,0.059205
10055,14.536000,14.536000,0.059205
10056,14.536000,14.536000,0.059205
10057,14.536000,14.536000,0.059205
10058,14.536000,14.536000,0.059205
10059,14.536000,14.536000,0.059205
10060,14.536000,14.536000,0.059205
10061,14.536000,14.536000,0.059205
10062,14.536000,14.536000,0.059205
10063,14.536000,14.536000,0.059205
10064,14.536000,14.536000,0.059205
10065,14.536000,14.536000,0.059205
10066,14.536000,14.536000,0.059205
10067,14.536000,14.536000,0.059205
10068,14.536000,14.536000,0.059205
10069,14.536000,14.536000,0.059205
10070,14.536000,14.536000,0.059205
10071,14.536000,14.536000,0.059205
10072,14.536000,14.536000,0.059205
10073,14.536000,14.536000,0.059205
10074,14.536000,14.536000,0.059205
10075,14.536000,14.536000,0.059205
10076,14.536000,14.536000,0.059205
10077,14.536000,14.536000,0.059205
10078,14.536000,14.536000,0.059205
10079,14.536000,14.536000,0.059205
10080,14.536000,14.536000,0.059205
10081,14.536000,14.536000,0.059205
10082,14.536000,14.536000,0.059205
10083,14.536000,14.536000,0.059205
10084,14.536000,14.536000,0.059205
10085,14.536000,14.536000,0.059205
10086,14.536000,14.536000,0.059205
10087,14.536000,14.536000,0.059205
10088,14.536000,14.536000,0.059205
10089,14.536000,14.536000,0.059205
10090,14.536000,14.536000,0.059205
10091,14.536000,14.536000,0.059205
10092,14.536000,14.536000,0.059205
10093,14.536000,14.536000,0.059205
10094,14.536000,14.536000,0.059205
10095,14.536000,14.536000,0.059205
10096,14.536000,14.536000,0.059205
10097,14.536000,14.536000,0.059205
10098,14.536000,14.536000,0.059205
10099,14.536000,14.536000,0.059205
10100,14.536000,14.536000,0.059205
10101,14.536000,14.536000,0.056245
10102,14.536000,14.536000,0.056245
10103,14.536000,14.536000,0.056245
10104,14.536000,14.536000,0.056245
10105,14.536000,14.536000,0.056245
10106,14.536000,14.536000,0.056245
10107,14.536000,14.536000,0.056245
10108,14.536000,14.536000,0.056245
10109,14.536000,14.536000,0.056245
10110,14.536000,14.536000,0.056245
10111,14.536000,14.536000,0.056245
10112,14.536000,14.536000,0.056245
10113,14.536000,14.536000,0.056245
10114,14.536000,14.536000,0.056245
10115,14.536000,14.536000,0.056245
10116,14.536000,14.536000,0.056245
10117,14.536000,14.536000,0.056245
10118,14.536000,14.536000,0.056245
10119,14.536000,14.536000,0.056245
10120,14.536000,14.536000,0.056245
10121,14.536000,14.536000,0.056245
10122,14.536000,14.536000,0.056245
10123,14.536000,14.536000,0.056245
10124,14.536000,14.536000,0.056245
10125,14.536000,14.536000,0.056245
10126,14.536000,14.536000,0.056245
10127,14.536000,14.536000,0.056245
10128,14.536000,14.536000,0.056245
10129,14.536000,14.536000,0.056245
10130,14.536000,14.536000,0.056245
10131,14.536000,14.536000,0.056245
10132,14.536000,14.536000,0.056245
10133,14.536000,14.536000,0.056245
10134,14.536000,14.536000,0.056245
10135,14.536000,14.536000,0.056245
10136,14.536000,14.536000,0.056245
10137,14.536000,14.536000,0.056245
10138,14.536000,14.536000,0.056245
10139,14.536000,14.536000,0.056245
10140,14.536000,14.536000,0.056245
10141,14.536000,14.536000,0.056245
10142,14.536000,14.536000,0.056245
10143,14.536000,14.536000,0.056245
10144,14.536000,14.536000,0.056245
10145,14.536000,14.536000,0.056245
10146,14.536000,14.536000,0.056245
10147,14.536000,14.536000,0.056245
10148,14.536000,14.536000,0.056245
10149,14.536000,14.536000,0.056245
10150,14.536000,14.536000,0.056245
10151,14.536000,14.536000,0.056245
10152,14.536000,14.536000,0.056245
10153,14.536000,14.536000,0.056245
10154,14.536000,14.536000,0.056245
10155,14.536000,14.536000,0.056245
10156,14.536000,14.536000,0.056245
10157,14.536000,14.536000,0.056245
10158,14.536000,14.536000,0.056245
10159,14.536000,14.536000,0.056245
10160,14.536000,14.536000,0.056245
10161,14.536000,14.536000,0.056245
10162,14.536000,14.536000,0.056245
10163,14.536000,14.536000,0.056245
10164,14.536000,14.536000,0.056245
10165,14.536000,14.536000,0.056245
10166,14.536000,14.536000,0.056245
10167,14.536000,14.536000,0.056245
10168,14.536000,14.536000,0.056245
10169,14.536000,14.536000,0.056245
10170,14.536000,14.536000,0.056245
10171,14.536000,14.536000,0.056245
10172,14.536000,14.536000,0.056245
10173,14.536000,14.536000,0.056245
10174,14.536000,14.536000,0.056245
10175,14.536000,14.536000,0.056245
10176,14.536000,14.536000,0.056245
10177,14.536000,14.536000,0.056245
10178,14.536000,14.536000,0.056245
10179,14.536000,14.536000,0.056245
10180,14.536000,14.536000,0.056245
10181,14.536000,14.536000,0.056245
10182,14.536000,14.536000,0.056245
10183,14.536000,14.536000,0.056245
10184,14.536000,14.536000,0.056245
10185,14.536000,14.536000,0.056245
10186,14.536000,14.536000,0.056245
10187,14.536000,14.536000,0.056245
10188,14.536000,14.536000,0.056245
10189,14.536000,14.536000,0.056245
10190,14.536000,14.536000,0.056245
10191,14.536000,14.536000,0.056245
10192,14.536000,14.536000,0.056245
10193,14.536000,14.536000,0.056245
10194,14.536000,14.536000,0.056245
10195,14.536000,14.536000,0.056245
10196,14.536000,14.536000,0.056245
10197,14.536000,14.536000,0.056245
10198,14.536000,14.536000,0.056245
10199,14.536000,14.536000,0.056245
10200,14.536000,14.536000,0.056245
10201,14.536000,14.536000,0.053433
10202,14.536000,14.536000,0.053433
10203,14.536000,14.536000,0.053433
10204,14.536000,14.536000,0.053433
10205,14.536000,14.536000,0.053433
10206,14.536000,14.536000,0.053433
10207,14.536000,14.536000,0.053433
10208,14.536000,14.536000,0.053433
10209,14.536000,14.536000,0.053433
10210,14.536000,14.536000,0.053433
10211,14.536000,14.536000,0.053433
10212,14.536000,14.536000,0.053433
10213,14.536000,14.536000,0.053433
10214,14.536000,14.536000,0.053433
10215,14.536000,14.536000,0.053433
10216,14.536000,14.536000,0.053433
10217,14.536000,14.536000,0.053433
10218,14.536000,14.536000,0.053433
10219,14.536000,14.536000,0.053433
10220,14.536000,14.536000,0.053433
10221,14.536000,14.536000,0.053433
10222,14.536000,14.536000,0.053433
10223,14.536000,14.536000,0.053433
10224,14.536000,14.536000,0.053433
10225,14.536000,14.536000,0.053433
10226,14.536000,14.536000,0.053433
10227,14.536000,14.536000,0.053433
10228,14.536000,14.536000,0.053433
10229,14.536000,14.536000,0.053433
10230,14.536000,14.536000,0.053433
10231,14.536000,14.536000,0.053433
10232,14.536000,14.536000,0.053433
10233,14.536000,14.536000,0.053433
10234,14.536000,14.536000,0.053433
10235,14.536000,14.536000,0.053433
10236,14.536000,14.536000,0.053433
10237,14.536000,14.536000,0.053433
10238,14.536000,14.536000,0.053433
10239,14.536000,14.536000,0.053433
10240,14.536000,14.536000,0.053433
10241,14.536000,14.536000,0.053433
10242,14.536000,14.536000,0.053433
10243,14.536000,14.536000,0.053433
10244,14.536000,14.536000,0.053433
10245,14.536000,14.536000,0.053433
10246,14.536000,14.536000,0.053433
10247,14.536000,14.536000,0.053433
10248,14.536000,14.536000,0.053433
10249,14.536000,14.536000,0.053433
10250,14.536000,14.536000,0.053433
10251,14.536000,14.536000,0.053433
10252,14.536000,14.536000,0.053433
10253,14.536000,14.536000,0.053433
10254,14.536000,14.536000,0.053433
10255,14.536000,14.536000,0.053433
10256,14.536000,14.536000,0.053433
10257,14.536000,14.536000,0.053433
10258,14.536000,14.536000,0.053433
10259,14.536000,14.536000,0.053433
10260,14.536000,14.536000,0.053433
10261,14.536000,14.536000,0.053433
10262,14.536000,14.536000,0.053433
10263,14.536000,14.536000,0.053433
10264,14.536000,14.536000,0.053433
10265,14.536000,14.536000,0.053433
10266,14.536000,14.536000,0.053433
10267,14.536000,14.536000,0.053433
10268,14.536000,14.536000,0.053433
10269,14.536000,14.536000,0.053433
10270,14.536000,14.536000,0.053433
10271,14.536000,14.536000,0.053433
10272,14.536000,14.536000,0.053433
10273,14.536000,14.536000,0.053433
10274,14.536000,14.536000,0.053433
10275,14.536000,14.536000,0.053433
10276,14.536000,14.536000,0.053433
10277,14.536000,14.536000,0.053433
10278,14.536000,14.536000,0.053433
10279,14.536000,14.536000,0.053433
10280,14.536000,14.536000,0.053433
10281,14.536000,14.536000,0.053433
10282,14.536000,14.536000,0.053433
10283,14.536000,14.536000,0.053433
10284,14.536000,14.536000,0.053433
10285,14.536000,14.536000,0.053433
10286,14.536000,14.536000,0.053433
10287,14.536000,14.536000,0.053433
10288,14.536000,14.536000,0.053433
10289,14.536000,14.536000,0.053433
10290,14.536000,14.536000,0.053433
10291,14.536000,14.536000,0.053433
10292,14.536000,14.536000,0.053433
10293,14.536000,14.536000,0.053433
10294,14.536000,14.536000,0.053433
10295,14.536000,14.536000,0.053433
10296,14.536000,14.536000,0.053433
10297,14.536000,14.536000,0.053433
10298,14.536000,14.536000,0.053433
10299,14.536000,14.536000,0.053433
10300,14.536000,14.536000,0.053433
10301,14.536000,14.536000,0.050761
10302,14.536000,14.536000,0.050761
10303,14.536000,14.536000,0.050761
10304,14.536000,14.536000,0.050761
10305,14.536000,14.536000,0.050761
10306,14.536000,14.536000,0.050761
10307,14.536000,14.536000,0.050761
10308,14.536000,14.536000,0.050761
10309,14.536000,14.536000,0.050761
10310,14.536000,14.536000,0.050761
10311,14.536000,14.536000,0.050761
10312,14.536000,14.536000,0.050761
10313,14.536000,14.536000,0.050761
10314,14.536000,14.536000,0.050761
10315,14.536000,14.536000,0.050761
10316,14.536000,14.536000,0.050761
10317,14.536000,14.536000,0.050761
10318,14.536000,14.536000,0.050761
10319,14.536000,14.536000,0.050761
10320,14.536000,14.536000,0.050761
10321,14.536000,14.536000,0.050761
10322,14.536000,14.536000,0.050761
10323,14.536000,14.536000,0.050761
10324,14.536000,14.536000,0.050761
10325,14.536000,14.536000,0.050761
10326,14.536000,14.536000,0.050761
10327,14.536000,14.536000,0.050761
10328,14.536000,14.536000,0.050761
10329,14.536000,14.536000,0.050761
10330,14.536000,14.536000,0.050761
10331,14.536000,14.536000,0.050761
10332,14.536000,14.536000,0.050761
10333,14.536000,14.536000,0.050761
10334,14.536000,14.536000,0.050761
10335,14.536000,14.536000,0.050761
10336,14.536000,14.536000,0.050761
10337,14.536000,14.536000,0.050761
10338,14.536000,14.536000,0.050761
10339,14.536000,14.536000,0.050761
10340,14.536000,14.536000,0.050761
10341,14.536000,14.536000,0.050761
10342,14.536000,14.536000,0.050761
10343,14.536000,14.536000,0.050761
10344,14.536000,14.536000,0.050761
10345,14.536000,14.536000,0.050761
10346,14.536000,14.536000,0.050761
10347,14.536000,14.536000,0.050761
10348,14.536000,14.536000,0.050761
10349,14.536000,14.536000,0.050761
10350,14.536000,14.536000,0.050761
10351,14.536000,14.536000,0.050761
10352,14.536000,14.536000,0.050761
10353,14.536000,14.536000,0.050761
10354,14.536000,14.536000,0.050761
10355,14.536000,14.536000,0.050761
10356,14.536000,14.536000,0.050761
10357,14.536000,14.536000,0.050761
10358,14.536000,14.536000,0.050761
10359,14.536000,14.536000,0.050761
10360,14.536000,14.536000,0.050761
10361,14.536000,14.536000,0.050761
10362,14.536000,14.536000,0.050761
10363,14.536000,14.536000,0.050761
10364,14.536000,14.536000,0.050761
10365,14.536000,14.536000,0.050761
10366,14.536000,14.536000,0.050761
10367,14.536000,14.536000,0.050761
10368,14.536000,14.536000,0.050761
10369,14.536000,14.536000,0.050761
10370,14.536000,14.536000,0.050761
10371,14.536000,14.536000,0.050761
10372,14.536000,14.536000,0.050761
10373,14.536000,14.536000,0.050761
10374,14.536000,14.536000,0.050761
10375,14.536000,14.536000,0.050761
10376,14.536000,14.536000,0.050761
10377,14.536000,14.536000,0.050761
10378,14.536000,14.536000,0.050761
10379,14.536000,14.536000,0.050761
10380,14.536000,14.536000,0.050761
10381,14.536000,14.536000,0.050761
10382,14.536000,14.536000,0.050761
10383,14.536000,14.536000,0.050761
10384,14.536000,14.536000,0.050761
10385,14.536000,14.536000,0.050761
10386,14.536000,14.536000,0.050761
10387,14.536000,14.536000,0.050761
10388,14.536000,14.536000,0.050761
10389,14.536000,14.536000,0.050761
10390,14.536000,14.536000,0.050761
10391,14.536000,14.536000,0.050761
10392,14.536000,14.536000,0.050761
10393,14.536000,14.536000,0.050761
10394,14.536000,14.536000,0.050761
10395,14.536000,14.536000,0.050761
10396,14.536000,14.536000,0.050761
10397,14.536000,14.536000,0.050761
10398,14.536000,14.536000,0.050761
10399,14.536000,14.536000,0.050761
10400,14.536000,14.536000,0.050761
10401,14.536000,14.536000,0.048223
10402,14.536000,14.536000,0.048223
10403,14.536000,14.536000,0.048223
10404,14.536000,14.536000,0.048223
10405,14.536000,14.536000,0.048223
10406,14.536000,14.536000,0.048223
10407,14.536000,14.536000,0.048223
10408,14.536000,14.536000,0.048223
10409,14.536000,14.536000,0.048223
10410,14.536000,14.536000,0.048223
10411,14.536000,14.536000,0.048223
10412,14.536000,14.536000,0.048223
10413,14.536000,14.536000,0.048223
10414,14.536000,14.536000,0.048223
10415,14.536000,14.536000,0.048223
10416,14.536000,14.536000,0.048223
10417,14.536000,14.536000,0.048223
10418,14.536000,14.536000,0.048223
10419,14.536000,14.536000,0.048223
10420,14.536000,14.536000,0.048223
10421,14.536000,14.536000,0.048223
10422,14.536000,14.536000,0.048223
10423,14.536000,14.536000,0.048223
10424,14.536000,14.536000,0.048223
10425,14.536000,14.536000,0.048223
10426,14.536000,14.536000,0.048223
10427,14.536000,14.536000,0.048223
10428,14.536000,14.536000,0.048223
10429,14.536000,14.536000,0.048223
10430,14.536000,14.536000,0.048223
10431,14.536000,14.536000,0.048223
10432,14.536000,14.536000,0.048223
10433,14.536000,14.536000,0.048223
10434,14.536000,14.536000,0.048223
10435,14.536000,14.536000,0.048223
10436,14.536000,14.536000,0.048223
10437,14.536000,14.536000,0.048223
10438,14.536000,14.536000,0.048223
10439,14.536000,14.536000,0.048223
10440,14.536000,14.536000,0.048223
10441,14.536000,14.536000,0.048223
10442,14.536000,14.536000,0.048223
10443,14.536000,14.536000,0.048223
10444,14.536000,14.536000,0.048223
10445,14.536000,14.536000,0.048223
10446,14.536000,14.536000,0.048223
10447,14.536000,14.536000,0.048223
10448,14.536000,14.536000,0.048223
10449,14.536000,14.536000,0.048223
10450,14.536000,14.536000,0.048223
10451,14.536000,14.536000,0.048223
10452,14.536000,14.536000,0.048223
10453,14.536000,14.536000,0.048223
10454,14.536000,14.536000,0.048223
10455,14.536000,14.536000,0.048223
10456,14.536000,14.536000,0.048223
10457,14.536000,14.536000,0.048223
10458,14.536000,14.536000,0.048223
10459,14.536000,14.536000,0.048223
10460,14.536000,14.536000,0.048223
10461,14.536000,14.536000,0.048223
10462,14.536000,14.536000,0.048223
10463,14.536000,14.536000,0.048223
10464,14.536000,14.536000,0.048223
10465,14.536000,14.536000,0.048223
10466,14.536000,14.536000,0.048223
10467,14.536000,14.536000,0.048223
10468,14.536000,14.536000,0.048223
10469,14.536000,14.536000,0.048223
10470,14.536000,14.536000,0.048223
10471,14.536000,14.536000,0.048223
10472,14.536000,14.536000,0.048223
10473,14.536000,14.536000,0.048223
10474,14.536000,14.536000,0.048223
10475,14.536000,14.536000,0.048223
10476,14.536000,14.536000,0.048223
10477,14.536000,14.536000,0.048223
10478,14.536000,14.536000,0.048223
10479,14.536000,14.536000,0.048223
10480,14.536000,14.536000,0.048223
10481,14.536000,14.536000,0.048223
10482,14.536000,14.536000,0.048223
10483,14.536000,14.536000,0.048223
10484,14.536000,14.536000,0.048223
10485,14.536000,14.536000,0.048223
